# milli_time node_id temp hum light
16020 72 2145 6455 56
16026 43 2407 6080 14
16047 135 1934 6569 23
16054 131 1738 6888 34
16057 74 2323 6521 0
16076 129 2138 6604 24
16082 54 2018 6608 20
16091 71 2009 6485 27
16134 75 1926 6568 34
16137 81 2293 6474 1
16155 69 2381 6150 2
16161 76 1978 6514 2
16188 48 1681 6630 26
16211 138 1542 6938 28
16214 136 2164 6576 16
16217 133 1548 7030 24
16226 137 2080 6613 4
16232 132 2252 6496 23
16243 134 1752 6538 2
16272 46 1905 6757 18
16287 55 1889 6596 25
16297 65 1953 6532 37
16309 42 2509 6026 21
16328 73 1899 6610 44
16329 63 1814 6542 24
16340 66 1886 6570 20
16410 41 1815 6655 26
16410 82 2001 6524 20
16428 40 2280 6175 15
16442 116 2060 6612 1
16447 122 1639 6829 19
16486 123 2257 6564 28
16488 83 1930 6587 21
16503 43 2408 6080 14
16513 72 2147 6455 56
16531 131 1737 6885 34
16540 135 1936 6568 25
16551 74 2325 6522 2
16553 129 2136 6602 23
16569 71 2010 6486 26
16576 54 2015 6610 19
16628 75 1924 6568 33
16630 81 2294 6476 2
16639 76 1977 6513 2
16649 69 2382 6153 1
16682 48 1682 6631 24
16688 138 1540 6937 27
16704 137 2079 6612 3
16707 136 2161 6573 19
16710 132 2252 6494 22
16710 133 1547 7026 26
16720 134 1750 6537 2
16766 46 1904 6757 18
16775 65 1952 6530 40
16780 55 1890 6599 25
16802 42 2511 6030 22
16805 73 1898 6606 45
16823 63 1813 6539 21
16834 66 1886 6568 20
16888 82 2001 6523 20
16888 41 1814 6654 20
16906 40 2278 6174 17
16936 116 2060 6611 4
16941 122 1644 6830 19
16979 123 2259 6567 28
16982 83 1929 6585 21
16991 72 2146 6454 57
16996 43 2407 6079 15
17016 135 1941 6570 23
17024 131 1740 6887 32
17029 74 2323 6521 1
17046 129 2135 6604 23
17063 71 2010 6484 27
17070 54 2012 6608 20
17107 75 1926 6568 33
17124 81 2293 6474 0
17131 69 2380 6151 1
17132 76 1978 6514 1
17159 48 1681 6630 21
17181 138 1539 6939 27
17184 136 2162 6574 20
17188 133 1547 7029 24
17198 137 2082 6614 3
17203 132 2253 6496 23
17214 134 1751 6537 2
17258 55 1890 6596 26
17260 46 1904 6756 19
17269 65 1952 6531 36
17280 42 2509 6027 25
17299 73 1898 6609 45
17300 63 1815 6540 26
17327 66 1887 6570 19
17382 82 2001 6524 19
17382 41 1814 6654 19
17400 40 2279 6174 17
17414 116 2058 6612 1
17435 122 1647 6829 19
17456 123 2257 6563 29
17460 83 1931 6586 22
17485 72 2147 6456 57
17489 43 2409 6081 17
17509 135 1941 6568 23
17518 131 1738 6886 33
17523 74 2325 6522 2
17540 129 2134 6600 22
17547 54 2009 6608 16
17556 71 2011 6487 27
17601 75 1924 6568 33
17601 81 2295 6475 2
17622 69 2382 6152 2
17626 76 1977 6513 2
17653 48 1682 6632 20
17673 138 1538 6937 25
17677 136 2161 6572 19
17681 133 1546 7026 26
17691 137 2082 6612 4
17697 132 2252 6494 24
17708 134 1750 6537 2
17738 46 1902 6758 12
17751 55 1889 6598 26
17763 65 1952 6529 37
17773 42 2512 6030 23
17792 73 1897 6606 45
17794 63 1814 6538 25
17805 66 1886 6568 21
17860 41 1813 6653 19
17876 82 2001 6523 19
17894 40 2279 6174 17
17908 116 2059 6612 1
17912 122 1654 6832 18
17949 123 2257 6566 29
17954 83 1930 6584 22
17963 72 2146 6455 57
17966 43 2408 6080 17
17995 131 1741 6888 36
18001 74 2322 6520 2
18002 135 1945 6570 22
18017 129 2133 6603 22
18034 71 2010 6485 28
18041 54 2004 6607 20
18079 75 1925 6569 33
18094 81 2294 6474 0
18104 76 1977 6513 2
18117 69 2381 6151 0
18146 48 1681 6630 22
18166 138 1538 6938 25
18169 137 2083 6613 3
18170 136 2162 6574 20
18174 132 2253 6497 24
18175 133 1546 7028 25
18194 134 1750 6537 4
18232 46 1900 6756 18
18245 55 1887 6595 25
18257 65 1953 6532 37
18267 42 2510 6028 23
18270 73 1898 6609 46
18287 63 1815 6540 26
18299 66 1887 6570 21
18354 82 2002 6523 20
18355 41 1814 6654 16
18372 40 2279 6175 16
18386 116 2057 6611 2
18406 122 1656 6829 19
18432 83 1933 6586 19
18442 123 2255 6563 29
18456 72 2147 6455 60
18459 43 2409 6080 16
18479 135 1946 6567 22
18488 131 1740 6886 29
18495 74 2325 6522 1
18510 129 2131 6601 22
18528 71 2011 6488 23
18534 54 2000 6609 20
18574 75 1923 6567 33
18588 81 2295 6475 2
18595 69 2381 6153 2
18605 76 1977 6512 2
18624 48 1682 6630 22
18643 138 1538 6936 27
18647 136 2160 6572 19
18653 133 1544 7026 26
18662 137 2083 6610 4
18668 132 2252 6494 27
18679 134 1748 6537 2
18726 46 1897 6757 17
18735 65 1953 6530 36
18738 55 1888 6599 25
18744 42 2511 6030 20
18763 73 1897 6606 46
18765 63 1814 6539 26
18793 66 1886 6567 19
18848 82 2002 6522 20
18849 41 1812 6654 18
18866 40 2277 6174 16
18880 116 2057 6612 1
18900 122 1661 6832 19
18918 123 2253 6566 28
18926 83 1932 6584 22
18950 72 2146 6454 56
18952 43 2407 6080 19
18971 135 1948 6569 21
18981 131 1743 6888 32
18989 74 2323 6520 1
19003 129 2131 6604 25
19012 54 1995 6605 19
19022 71 2009 6485 27
19065 81 2295 6474 0
19068 75 1924 6569 32
19089 69 2380 6150 2
19092 76 1977 6514 2
19117 48 1681 6628 23
19136 138 1539 6938 28
19141 136 2162 6575 19
19146 133 1544 7028 25
19156 137 2086 6613 4
19161 132 2253 6497 20
19172 134 1748 6538 2
19204 46 1894 6756 21
19216 55 1887 6596 25
19229 65 1954 6532 36
19238 42 2510 6028 20
19256 73 1898 6609 41
19259 63 1815 6541 25
19270 66 1887 6570 19
19327 41 1813 6655 19
19341 82 2002 6523 20
19361 40 2278 6174 18
19378 122 1662 6828 20
19385 116 2056 6611 1
19411 123 2250 6564 26
19420 83 1934 6586 22
19428 72 2148 6456 57
19430 43 2409 6081 13
19458 131 1743 6886 34
19464 135 1948 6567 22
19467 74 2325 6522 1
19497 129 2130 6600 24
19500 71 2010 6488 25
19506 54 1988 6607 20
19547 75 1922 6567 34
19559 81 2296 6476 1
19570 76 1977 6512 2
19584 69 2381 6154 1
19611 48 1682 6630 27
19629 138 1538 6936 26
19634 137 2084 6611 4
19634 136 2159 6573 20
19639 132 2251 6494 22
19640 133 1544 7025 23
19650 134 1748 6538 1
19698 46 1892 6759 18
19707 65 1954 6529 34
19709 55 1888 6598 25
19731 42 2512 6031 19
19734 73 1897 6606 46
19752 63 1814 6540 26
19764 66 1887 6567 21
19819 82 2002 6522 24
19821 41 1812 6654 21
19839 40 2276 6174 17
19852 116 2057 6611 1
19871 122 1668 6832 20
19898 83 1934 6583 22
19904 123 2250 6565 28
19922 72 2147 6454 57
19923 43 2408 6079 13
19951 131 1745 6887 34
19956 135 1950 6569 18
19961 74 2325 6520 0
19974 129 2131 6602 24
19994 71 2008 6486 26
19999 54 1978 6605 20
20041 75 1923 6568 33
20052 81 2296 6474 2
20062 69 2381 6150 2
20063 76 1978 6513 2
20088 48 1681 6628 24
20106 138 1538 6939 28
20127 136 2161 6574 19
20127 137 2086 6614 3
20132 132 2252 6496 22
20133 133 1544 7029 26
20144 134 1748 6537 3
20187 55 1888 6596 26
20192 46 1892 6756 20
20200 65 1954 6532 37
20209 42 2510 6028 23
20227 73 1898 6609 45
20230 63 1814 6541 24
20258 66 1887 6568 17
20313 82 2002 6524 20
20315 41 1813 6655 18
20333 40 2276 6175 17
20346 116 2056 6611 1
20365 122 1670 6829 19
20392 83 1936 6586 17
20397 123 2246 6562 28
20416 43 2409 6082 15
20416 72 2149 6456 59
20433 135 1950 6567 21
20444 131 1745 6886 34
20454 74 2327 6522 2
20467 129 2130 6600 22
20477 54 1972 6607 23
20487 71 2008 6487 25
20530 81 2297 6475 2
20535 75 1922 6566 31
20556 69 2381 6153 4
20557 76 1977 6512 2
20582 48 1683 6629 22
20599 138 1539 6936 27
20604 136 2159 6573 21
20611 133 1544 7026 28
20620 137 2086 6611 4
20625 132 2251 6494 22
20637 134 1749 6537 3
20670 46 1893 6759 19
20681 55 1888 6597 26
20694 65 1954 6531 37
20702 42 2511 6030 24
20721 73 1897 6607 45
20723 63 1812 6540 21
20736 66 1886 6567 20
20791 82 2002 6521 21
20793 41 1812 6654 19
20811 40 2273 6174 17
20840 116 2056 6611 0
20843 122 1674 6832 19
20873 123 2246 6566 27
20886 83 1936 6583 22
20893 72 2148 6454 56
20909 43 2409 6080 16
20926 135 1951 6570 24
20932 74 2326 6520 2
20937 131 1747 6888 34
20960 129 2132 6604 23
20965 71 2006 6485 27
20970 54 1968 6605 20
21014 75 1924 6568 33
21023 81 2297 6474 3
21035 69 2380 6150 1
21035 76 1978 6513 2
21075 48 1682 6627 25
21091 138 1541 6938 27
21097 136 2161 6574 21
21098 137 2088 6613 4
21103 132 2252 6496 24
21104 133 1545 7028 25
21115 134 1748 6538 2
21164 46 1896 6757 15
21172 65 1955 6532 37
21174 55 1886 6595 26
21196 42 2510 6028 24
21198 73 1898 6610 46
21217 63 1813 6542 25
21229 66 1886 6570 22
21285 82 2003 6523 20
21287 41 1814 6655 18
21305 40 2275 6174 16
21318 116 2055 6610 1
21337 122 1676 6830 19
21364 83 1937 6586 22
21366 123 2242 6564 29
21386 43 2410 6082 17
21387 72 2149 6456 58
21414 131 1746 6886 33
21419 135 1951 6567 23
21426 74 2327 6523 1
21437 129 2131 6600 21
21459 71 2006 6489 26
21464 54 1968 6608 20
21508 75 1924 6566 33
21516 81 2298 6476 2
21529 76 1977 6512 2
21535 69 2380 6153 1
21553 48 1684 6629 19
21568 138 1541 6937 30
21590 136 2160 6572 20
21592 137 2087 6611 4
21596 132 2250 6495 24
21598 133 1546 7025 27
21608 134 1747 6538 2
21642 46 1899 6759 19
21666 65 1955 6530 39
21668 55 1888 6597 25
21674 42 2511 6030 23
21691 73 1897 6606 46
21694 63 1812 6540 26
21723 66 1884 6567 20
21779 82 2002 6521 17
21782 41 1812 6655 19
21799 40 2274 6173 17
21812 116 2056 6612 0
21830 122 1680 6832 16
21857 83 1937 6582 22
21859 123 2241 6566 26
21879 43 2409 6080 17
21881 72 2148 6455 56
21908 131 1748 6889 31
21911 135 1954 6568 22
21920 74 2326 6520 2
21931 129 2131 6604 25
21942 54 1966 6605 19
21953 71 2004 6484 28
21987 75 1926 6568 33
21994 81 2299 6474 2
22007 76 1977 6512 3
22023 69 2380 6151 1
22046 48 1682 6628 20
22061 138 1544 6938 26
22067 136 2163 6574 22
22076 133 1547 7029 23
22085 137 2088 6613 3
22090 132 2252 6496 23
22102 134 1747 6538 3
22136 46 1902 6756 19
22145 55 1887 6594 24
22160 65 1956 6533 35
22167 42 2509 6027 22
22185 73 1898 6610 47
22188 63 1812 6542 25
22201 66 1885 6568 20
22257 82 2003 6522 19
22260 41 1813 6655 19
22277 40 2274 6174 17
22306 116 2055 6610 1
22308 122 1681 6830 21
22336 123 2238 6564 28
22351 83 1938 6586 22
22359 72 2149 6456 54
22372 43 2410 6082 16
22388 135 1955 6567 20
22398 74 2328 6522 1
22401 131 1747 6886 34
22424 129 2129 6600 21
22431 71 2004 6487 27
22435 54 1964 6607 19
22481 75 1925 6566 33
22487 81 2298 6476 2
22501 76 1977 6512 2
22502 69 2380 6152 1
22540 48 1684 6629 19
22554 138 1545 6938 27
22560 136 2161 6573 20
22563 137 2087 6611 4
22567 132 2251 6494 23
22569 133 1548 7024 26
22580 134 1746 6538 3
22631 46 1907 6760 19
22638 65 1955 6529 32
22639 55 1888 6596 22
22660 42 2511 6030 20
22662 73 1896 6606 46
22681 63 1810 6540 33
22694 66 1883 6568 21
22751 82 2002 6521 22
22754 41 1811 6654 19
22772 40 2273 6173 16
22784 116 2056 6612 2
22802 122 1684 6833 19
22828 123 2239 6566 27
22829 83 1937 6582 22
22849 43 2409 6081 14
22853 72 2149 6454 54
22878 131 1749 6888 34
22880 135 1956 6569 20
22892 74 2326 6521 2
22901 129 2129 6604 20
22925 71 2002 6486 27
22929 54 1962 6605 20
22975 75 1926 6568 33
22981 81 2297 6474 4
22995 76 1977 6513 1
22996 69 2380 6150 1
23017 48 1683 6626 23
23047 138 1548 6939 28
23053 136 2163 6573 17
23065 133 1548 7028 25
23065 132 2251 6498 18
23066 137 2087 6613 3
23073 134 1746 6536 3
23109 46 1909 6758 18
23132 65 1956 6532 35
23132 55 1888 6594 24
23138 42 2509 6028 24
23156 73 1897 6609 46
23174 63 1810 6542 24
23188 66 1884 6570 20
23232 41 1812 6656 19
23245 82 2003 6524 20
23266 40 2274 6174 15
23278 116 2055 6610 1
23295 122 1683 6830 20
23321 123 2237 6562 26
23323 83 1938 6585 22
23342 43 2410 6082 13
23346 72 2149 6457 55
23371 131 1748 6887 34
23373 135 1955 6566 23
23386 74 2327 6522 2
23394 129 2128 6601 24
23407 54 1958 6608 20
23419 71 2002 6487 26
23454 75 1925 6566 29
23473 76 1977 6512 2
23474 81 2298 6476 1
23475 69 2380 6152 2
23511 48 1684 6629 23
23524 138 1548 6937 28
23530 136 2161 6572 19
23540 133 1548 7025 26
23550 137 2085 6611 5
23554 132 2249 6495 23
23567 134 1745 6537 3
23603 46 1912 6759 17
23610 55 1889 6596 24
23626 65 1956 6529 37
23632 42 2511 6030 20
23649 73 1895 6605 46
23652 63 1807 6540 27
23666 66 1883 6567 20
23723 82 2002 6521 20
23726 41 1811 6656 19
23744 40 2273 6173 17
23772 116 2057 6612 4
23773 122 1683 6832 19
23814 123 2237 6566 28
23817 83 1937 6582 22
23824 72 2147 6455 55
23835 43 2409 6080 14
23850 135 1959 6568 21
23864 74 2326 6521 4
23864 131 1749 6889 34
23887 129 2128 6604 23
23896 71 2000 6485 27
23900 54 1954 6606 20
23948 75 1926 6569 32
23952 81 2296 6474 1
23966 76 1978 6512 1
23969 69 2379 6149 2
24004 48 1683 6626 17
24017 138 1550 6939 27
24024 136 2162 6574 17
24028 137 2085 6613 4
24032 132 2250 6497 23
24034 133 1548 7029 29
24044 134 1746 6538 1
24097 46 1913 6759 19
24103 55 1889 6595 26
24104 65 1957 6532 37
24125 42 2509 6027 25
24127 73 1897 6609 45
24146 63 1807 6542 25
24160 66 1884 6568 19
24217 82 2002 6523 21
24220 41 1812 6656 18
24239 40 2275 6175 17
24250 116 2055 6612 1
24267 122 1680 6830 19
24291 123 2235 6562 27
24295 83 1940 6585 23
24318 72 2149 6456 55
24328 43 2411 6081 13
24341 131 1748 6887 34
24343 135 1962 6567 23
24358 74 2327 6522 2
24365 129 2126 6602 23
24390 71 2000 6488 27
24394 54 1951 6608 19
24427 75 1925 6566 32
24445 81 2296 6476 2
24460 76 1977 6512 1
24463 69 2380 6152 1
24482 48 1684 6628 20
24509 138 1550 6938 26
24517 136 2161 6572 21
24521 137 2084 6611 4
24525 132 2249 6494 24
24527 133 1548 7025 27
24538 134 1745 6537 2
24575 46 1914 6759 18
24597 55 1890 6596 25
24597 65 1957 6530 40
24603 42 2511 6030 24
24620 73 1897 6605 47
24637 66 1883 6567 21
24639 63 1804 6540 27
24698 41 1810 6655 18
24711 82 2002 6522 21
24716 40 2274 6173 16
24744 116 2056 6611 4
24761 122 1678 6834 18
24784 123 2237 6566 29
24789 83 1937 6583 22
24805 43 2410 6080 17
24812 72 2147 6455 55
24834 131 1750 6888 35
24835 135 1965 6569 23
24852 74 2326 6521 1
24858 129 2125 6603 18
24868 71 2000 6485 26
24871 54 1947 6607 19
24921 75 1926 6568 32
24938 76 1978 6513 2
24938 81 2295 6475 1
24942 69 2379 6150 2
24975 48 1684 6628 21
25002 138 1551 6938 26
25005 133 1547 7028 26
25010 136 2163 6575 20
25015 137 2085 6613 2
25018 132 2249 6497 24
25032 134 1745 6538 2
25069 46 1917 6759 18
25074 55 1889 6594 29
25091 65 1957 6532 37
25096 42 2509 6028 25
25113 73 1898 6609 46
25117 63 1804 6543 26
25131 66 1884 6568 20
25188 82 2002 6523 18
25193 41 1811 6656 11
25210 40 2277 6175 16
25222 116 2054 6610 0
25238 122 1674 6830 19
25276 123 2235 6564 29
25283 83 1938 6586 21
25290 72 2148 6456 55
25298 43 2410 6081 17
25327 131 1748 6886 33
25328 135 1965 6568 22
25334 74 2327 6523 0
25351 129 2123 6601 22
25362 71 1999 6486 27
25365 54 1942 6608 19
25415 75 1925 6566 32
25416 81 2295 6476 0
25432 76 1977 6512 2
25436 69 2380 6153 2
25469 48 1685 6628 20
25479 138 1550 6937 27
25487 136 2162 6572 19
25492 137 2083 6611 3
25496 132 2248 6494 25
25498 133 1546 7025 26
25509 134 1745 6537 4
25563 46 1919 6760 18
25568 55 1889 6596 26
25569 65 1958 6531 38
25590 42 2511 6030 24
25591 73 1896 6606 47
25610 63 1801 6540 26
25625 66 1884 6567 20
25682 82 2002 6522 24
25687 41 1809 6655 20
25705 40 2277 6174 16
25716 116 2055 6612 1
25732 122 1675 6833 20
25761 83 1937 6583 20
25769 123 2236 6565 29
25783 72 2146 6454 56
25791 43 2409 6080 21
25804 135 1966 6570 22
25820 131 1749 6888 32
25823 74 2325 6521 2
25844 129 2123 6604 25
25856 71 1998 6484 26
25859 54 1938 6606 19
25894 75 1925 6566 33
25909 81 2295 6474 4
25926 76 1978 6511 5
25931 69 2379 6149 1
25947 48 1684 6627 21
25972 138 1551 6940 28
25980 136 2163 6575 17
25986 137 2085 6611 6
25989 132 2249 6496 23
25992 133 1546 7030 23
26003 134 1746 6538 2
26041 46 1920 6759 18
26061 55 1888 6594 25
26063 65 1957 6532 36
26067 42 2509 6028 22
26084 73 1898 6608 47
26103 66 1884 6568 19
26104 63 1801 6542 26
26165 41 1810 6657 19
26176 82 2003 6523 20
26183 40 2279 6176 17
26210 116 2054 6610 2
26226 122 1671 6831 20
26246 123 2235 6562 28
26255 83 1938 6584 21
26268 43 2410 6082 16
26277 72 2148 6457 51
26297 135 1963 6567 21
26298 131 1748 6887 33
26317 74 2327 6522 2
26322 129 2123 6600 23
26334 71 1998 6488 26
26336 54 1932 6607 21
26388 75 1923 6565 36
26403 81 2294 6475 0
26404 76 1978 6511 1
26409 69 2380 6152 0
26440 48 1684 6628 25
26465 138 1550 6937 27
26469 133 1544 7025 25
26473 136 2161 6573 20
26479 137 2085 6610 2
26483 132 2247 6494 22
26496 134 1744 6536 4
26535 46 1923 6761 18
26541 65 1957 6530 36
26556 55 1889 6596 25
26561 42 2511 6032 17
26578 73 1896 6605 45
26581 63 1799 6541 25
26597 66 1883 6567 20
26654 82 2001 6522 18
26659 41 1809 6656 17
26677 40 2279 6175 17
26688 116 2055 6612 0
26704 122 1669 6834 23
26733 83 1936 6582 23
26739 123 2237 6566 27
26755 72 2146 6456 57
26761 43 2409 6080 12
26790 135 1961 6570 22
26791 131 1749 6888 34
26795 74 2325 6519 2
26815 129 2124 6603 20
26827 71 1997 6486 25
26830 54 1926 6604 23
26880 81 2293 6474 3
26882 75 1923 6567 33
26897 76 1978 6512 2
26903 69 2379 6150 2
26933 48 1684 6627 27
26942 138 1550 6939 28
26950 136 2162 6574 20
26957 137 2087 6612 4
26960 132 2248 6496 23
26963 133 1543 7029 24
26974 134 1744 6539 2
27029 46 1924 6758 21
27033 55 1886 6594 25
27035 65 1958 6532 36
27054 42 2509 6029 21
27055 73 1898 6608 45
27075 63 1798 6543 28
27090 66 1884 6569 20
27148 82 2002 6522 20
27153 41 1809 6656 19
27171 40 2281 6177 17
27182 116 2054 6610 1
27197 122 1665 6831 19
27227 83 1937 6583 22
27231 123 2234 6564 28
27249 72 2149 6457 56
27254 43 2410 6081 14
27282 135 1955 6568 21
27284 131 1747 6887 33
27289 74 2327 6521 1
27308 129 2124 6602 23
27321 71 1997 6488 25
27323 54 1921 6607 20
27361 75 1920 6565 32
27374 81 2293 6475 0
27382 69 2380 6152 0
27391 76 1978 6512 1
27411 48 1685 6628 24
27435 138 1550 6937 27
27443 136 2158 6572 20
27451 137 2085 6612 4
27454 132 2247 6495 22
27457 133 1542 7025 26
27468 134 1743 6538 2
27511 46 1924 6761 19
27526 55 1886 6596 25
27529 65 1958 6530 40
27532 42 2511 6029 23
27548 73 1896 6605 44
27568 66 1884 6567 20
27568 63 1796 6540 26
27626 82 2000 6521 21
27631 41 1808 6656 19
27649 40 2281 6176 17
27676 116 2055 6612 4
27691 122 1665 6833 19
27709 123 2237 6566 27
27731 83 1936 6582 20
27731 43 2409 6079 16
27742 72 2148 6456 58
27759 135 1952 6571 24
27761 131 1748 6889 34
27767 74 2325 6520 1
27785 129 2127 6604 23
27799 71 1996 6486 33
27801 54 1918 6604 19
27855 75 1920 6567 31
27867 81 2293 6474 0
27869 76 1978 6514 2
27876 69 2379 6150 1
27905 48 1684 6626 22
27927 138 1550 6939 29
27934 133 1542 7029 26
27936 136 2160 6574 19
27944 137 2087 6613 3
27947 132 2248 6496 22
27961 134 1744 6539 4
28001 46 1921 6759 19
28004 55 1884 6596 26
28007 65 1958 6532 37
28026 42 2509 6027 25
28042 73 1898 6609 46
28046 63 1796 6542 25
28062 66 1885 6569 20
28120 82 2001 6524 23
28125 41 1809 6656 17
28143 40 2282 6177 15
28154 116 2055 6610 1
28169 122 1662 6830 18
28199 83 1937 6584 22
28201 123 2237 6564 28
28220 72 2150 6458 56
28224 43 2410 6081 18
28252 135 1947 6569 24
28254 131 1746 6886 33
28261 74 2326 6521 0
28279 129 2127 6602 21
28293 71 1997 6488 28
28295 54 1916 6607 17
28334 75 1918 6566 31
28345 81 2293 6476 2
28363 76 1978 6510 2
28370 69 2380 6152 2
28398 48 1684 6627 21
28404 138 1548 6937 26
28414 136 2158 6572 20
28422 137 2086 6611 4
28424 132 2246 6494 24
28428 133 1541 7025 26
28439 134 1742 6537 2
28479 46 1919 6760 19
28497 55 1885 6597 26
28501 65 1958 6529 36
28519 42 2511 6029 25
28535 73 1897 6606 46
28539 63 1794 6540 26
28555 66 1884 6566 21
28604 41 1807 6656 18
28614 82 2000 6521 19
28622 40 2282 6176 19
28648 116 2055 6611 2
28663 122 1661 6833 19
28693 83 1934 6581 21
28694 123 2240 6566 26
28714 72 2149 6457 58
28717 43 2409 6079 17
28744 135 1943 6571 19
28747 131 1747 6889 33
28755 74 2325 6522 2
28772 129 2130 6603 25
28787 71 1998 6484 30
28788 54 1915 6606 19
28828 75 1918 6568 33
28838 81 2292 6474 1
28849 69 2379 6149 2
28857 76 1978 6512 2
28876 48 1684 6626 20
28897 138 1548 6940 27
28907 136 2161 6573 17
28915 137 2086 6612 3
28918 132 2248 6497 23
28921 133 1540 7030 25
28933 134 1744 6538 3
28973 46 1914 6758 19
28991 55 1882 6595 25
28994 65 1960 6532 37
28997 42 2509 6028 25
29013 73 1898 6608 46
29033 63 1794 6542 25
29033 66 1885 6567 20
29092 82 2000 6523 20
29098 41 1807 6657 19
29116 40 2283 6177 19
29142 116 2054 6610 2
29156 122 1658 6831 19
29187 83 1936 6584 21
29187 123 2241 6564 27
29208 72 2151 6459 56
29210 43 2411 6080 16
29221 135 1938 6571 22
29224 131 1745 6887 33
29233 74 2326 6522 2
29249 129 2130 6601 22
29265 71 2001 6488 27
29266 54 1915 6607 20
29322 75 1915 6565 32
29331 81 2292 6475 3
29335 76 1978 6511 2
29343 69 2380 6151 5
29369 48 1685 6627 21
29390 138 1543 6937 27
29399 133 1540 7026 25
29400 136 2158 6572 20
29409 137 2085 6612 3
29411 132 2247 6494 22
29426 134 1742 6536 2
29467 46 1910 6759 18
29468 55 1882 6598 25
29472 65 1959 6530 36
29490 42 2511 6028 21
29506 73 1897 6605 46
29510 63 1792 6540 25
29527 66 1884 6566 20
29586 82 2001 6521 19
29592 41 1806 6657 15
29610 40 2282 6176 18
29620 116 2056 6612 1
29634 122 1656 6834 19
29663 123 2244 6566 26
29665 83 1934 6580 20
29686 72 2150 6458 56
29687 43 2410 6080 15
29714 135 1935 6572 21
29717 131 1746 6889 34
29727 74 2325 6520 5
29742 129 2132 6604 21
29759 71 2003 6486 26
29760 54 1914 6606 22
29801 75 1915 6568 30
29809 81 2292 6474 1
29822 69 2379 6150 2
29828 76 1978 6513 0
29863 48 1684 6625 24
29883 138 1542 6939 28
29886 137 2085 6612 4
29889 132 2249 6496 21
29892 133 1540 7029 26
29893 136 2160 6574 18
29904 134 1744 6538 2
29945 46 1907 6758 14
29962 55 1881 6595 25
29966 65 1961 6532 36
29984 42 2509 6026 20
29999 73 1899 6608 46
30004 63 1792 6542 25
30020 66 1885 6567 20
30070 41 1807 6657 18
30080 82 2002 6523 20
30088 40 2282 6178 17
30114 116 2055 6610 1
30128 122 1653 6830 21
30156 123 2244 6564 26
30159 83 1935 6582 22
30179 72 2151 6459 56
30180 43 2411 6081 13
30206 135 1931 6571 22
30210 131 1743 6887 30
30221 74 2327 6521 0
30236 129 2131 6600 24
30252 71 2006 6487 28
30253 54 1914 6609 20
30295 75 1913 6566 33
30302 81 2293 6476 1
30316 69 2380 6151 1
30322 76 1978 6511 5
30340 48 1686 6627 24
30360 138 1538 6938 27
30370 136 2158 6572 20
30380 137 2083 6611 0
30382 132 2248 6494 23
30386 133 1538 7026 25
30397 134 1743 6535 0
30439 46 1904 6759 17
30460 65 1960 6530 37
30460 55 1882 6597 25
30461 42 2510 6029 20
30477 73 1897 6605 45
30497 63 1790 6540 25
30498 66 1884 6566 20
30558 82 2002 6522 20
30564 41 1805 6657 19
30582 40 2281 6177 15
30606 122 1652 6833 19
30608 116 2056 6611 1
30649 123 2247 6566 28
