# Time Mote_ID Temperature Motion CO2
212 5 361 2591 890
213 0 368 2514 910
213 1 282 2564 909
213 2 263 2621 895
213 3 377 2346 995
213 4 369 2658 923
213 5 362 2593 894
214 0 368 2480 910
214 1 282 2564 907
214 2 263 2621 895
214 3 377 2315 995
214 4 369 2658 921
214 5 362 2564 891
215 0 367 2579 910
215 1 282 2564 907
215 2 263 2620 894
215 3 377 2323 995
215 4 369 2656 921
215 5 362 2597 966
216 0 368 2518 910
216 1 282 2563 907
216 2 263 2620 895
216 3 377 2308 995
216 4 369 2658 920
216 5 362 2556 894
217 0 368 2524 910
217 1 282 2565 907
217 2 263 2621 895
217 3 378 2352 995
217 4 369 2658 921
217 5 362 2520 894
218 0 367 2549 910
218 1 282 2564 907
218 2 263 2621 895
218 3 377 2288 995
218 4 369 2658 921
218 5 362 2538 966
219 0 368 2564 906
219 1 282 2562 907
219 2 263 2621 895
219 3 377 2312 995
219 4 369 2657 920
219 5 362 2579 891
220 0 367 2586 910
220 1 282 2564 907
220 2 263 2621 895
220 3 377 2340 995
220 4 369 2658 923
220 5 362 2592 890
221 0 367 2516 910
221 1 282 2564 907
221 2 263 2621 894
221 3 377 2277 995
221 4 369 2657 924
221 5 362 2589 966
222 0 367 2460 910
222 1 282 2564 907
222 2 263 2620 895
222 3 377 2307 995
222 4 369 2657 923
222 5 362 2600 966
223 0 367 2524 910
223 1 282 2566 907
223 2 263 2621 895
223 3 378 2253 995
223 4 369 2658 923
223 5 362 2571 890
224 0 367 2474 910
224 1 282 2563 907
224 2 263 2620 895
224 3 377 2357 995
224 4 369 2658 921
224 5 362 2610 965
225 0 367 2598 910
225 1 282 2563 904
225 2 263 2620 895
225 3 377 2323 995
225 4 369 2658 923
225 5 362 2572 966
226 0 367 2551 910
226 1 282 2565 907
226 2 263 2621 895
226 3 377 2365 995
226 4 369 2658 921
226 5 362 2573 890
227 0 367 2498 910
227 1 282 2563 907
227 2 263 2621 895
227 3 377 2340 995
227 4 369 2658 923
227 5 362 2592 966
228 0 367 2526 909
228 1 283 2564 907
228 2 263 2621 894
228 3 377 2346 995
228 4 369 2658 921
228 5 362 2570 966
229 0 367 2550 910
229 1 283 2564 907
229 2 263 2621 894
229 3 377 2329 995
229 4 369 2658 921
229 5 362 2589 894
230 0 367 2560 910
230 1 282 2564 907
230 2 263 2620 895
230 3 377 2330 995
230 4 369 2658 921
230 5 362 2556 890
231 0 367 2537 907
231 1 282 2563 904
231 2 263 2621 895
231 3 377 2308 995
231 4 369 2658 921
231 5 362 2586 966
232 0 367 2506 910
232 1 283 2563 908
232 2 263 2620 895
232 3 377 2303 995
232 4 369 2658 921
232 5 362 2594 890
233 0 367 2538 908
233 1 282 2563 907
233 2 263 2621 894
233 3 377 2324 995
233 4 369 2658 921
233 5 362 2574 966
234 0 367 2543 910
234 1 282 2564 909
234 2 263 2621 895
234 3 377 2312 995
234 4 369 2658 921
234 5 362 2637 966
235 0 367 2542 906
235 1 282 2563 907
235 2 263 2621 895
235 3 377 2314 995
235 4 369 2656 921
235 5 361 2600 967
236 0 367 2552 910
236 1 282 2563 907
236 2 263 2621 895
236 3 377 2326 995
236 4 369 2656 921
236 5 362 2603 890
237 0 367 2512 910
237 1 282 2563 907
237 2 263 2620 895
237 3 377 2326 995
237 4 369 2658 921
237 5 362 2575 966
238 0 367 2544 911
238 1 282 2564 907
238 2 263 2621 894
238 3 377 2315 995
238 4 369 2659 921
238 5 362 2605 966
239 0 367 2559 908
239 1 282 2564 909
239 2 263 2621 894
239 3 377 2315 995
239 4 369 2658 921
239 5 362 2611 967
240 0 367 2581 910
240 1 282 2563 907
240 2 263 2621 895
240 3 377 2297 995
240 4 369 2658 921
240 5 362 2574 890
241 0 367 2432 910
241 1 282 2564 907
241 2 263 2621 895
241 3 377 2321 995
241 4 369 2658 921
241 5 362 2516 966
242 0 367 2492 910
242 1 283 2564 907
242 2 263 2620 895
242 3 377 2310 995
242 4 369 2658 921
242 5 362 2602 890
243 0 367 2529 910
243 1 283 2564 909
243 2 263 2620 895
243 3 377 2317 995
243 4 369 2657 920
243 5 362 2597 966
244 0 367 2531 906
244 1 283 2563 907
244 2 263 2621 895
244 3 377 2324 995
244 4 369 2658 921
244 5 361 2603 894
245 0 367 2484 910
245 1 283 2563 904
245 2 263 2621 895
245 3 378 2334 995
245 4 369 2658 921
245 5 361 2566 966
246 0 367 2505 906
246 1 283 2563 907
246 2 263 2621 895
246 3 377 2293 995
246 4 369 2658 921
246 5 362 2578 966
247 0 367 2578 910
247 1 283 2564 904
247 2 263 2621 895
247 3 377 2288 995
247 4 369 2658 921
247 5 362 2591 965
248 0 367 2502 910
248 1 283 2564 907
248 2 263 2621 895
248 3 378 2280 995
248 4 369 2658 921
248 5 361 2559 894
249 0 367 2540 906
249 1 283 2564 907
249 2 263 2621 895
249 3 378 2351 995
249 4 369 2658 924
249 5 362 2542 891
250 0 367 2574 910
250 1 284 2563 907
250 2 263 2620 895
250 3 378 2324 995
250 4 369 2658 920
250 5 362 2568 894
251 0 367 2527 910
251 1 283 2563 907
251 2 263 2621 895
251 3 378 2328 995
251 4 369 2658 921
251 5 362 2601 890
252 0 367 2447 909
252 1 283 2564 907
252 2 263 2621 895
252 3 378 2375 995
252 4 369 2658 921
252 5 362 2561 894
253 0 367 2541 910
253 1 283 2564 907
253 2 263 2621 895
253 3 378 2315 995
253 4 369 2657 921
253 5 362 2581 966
254 0 367 2511 910
254 1 283 2564 907
254 2 263 2621 895
254 3 378 2306 995
254 4 369 2658 920
254 5 362 2584 890
255 0 367 2569 910
255 1 283 2565 907
255 2 263 2621 895
255 3 377 2330 995
255 4 369 2657 921
255 5 362 2554 894
256 0 367 2550 910
256 1 283 2565 907
256 2 263 2620 895
256 3 378 2285 995
256 4 369 2658 921
256 5 362 2587 965
257 0 367 2550 906
257 1 283 2564 907
257 2 263 2619 895
257 3 378 2327 995
257 4 369 2658 921
257 5 362 2583 890
258 0 367 2531 910
258 1 283 2564 907
258 2 263 2622 895
258 3 378 2321 995
258 4 369 2658 923
258 5 361 2552 890
259 0 367 2529 910
259 1 283 2563 907
259 2 263 2620 895
259 3 378 2321 995
259 4 369 2658 921
259 5 362 2557 891
260 0 367 2516 910
260 1 283 2564 907
260 2 263 2621 895
260 3 378 2328 995
260 4 369 2658 921
260 5 362 2582 894
261 0 367 2527 907
261 1 283 2564 907
261 2 263 2622 895
261 3 378 2314 995
261 4 369 2658 921
261 5 362 2600 966
262 0 367 2551 910
262 1 284 2563 907
262 2 263 2620 895
262 3 378 2292 995
262 4 369 2657 921
262 5 362 2553 966
263 0 367 2494 906
263 1 283 2563 907
263 2 263 2621 894
263 3 378 2339 995
263 4 369 2658 921
263 5 361 2573 890
264 0 367 2489 910
264 1 283 2563 909
264 2 263 2621 895
264 3 378 2306 995
264 4 369 2656 921
264 5 362 2570 966
265 0 367 2487 910
265 1 283 2564 904
265 2 263 2622 894
265 3 378 2345 995
265 4 369 2657 921
265 5 362 2597 966
266 0 367 2558 910
266 1 283 2565 909
266 2 263 2621 895
266 3 378 2296 995
266 4 369 2657 921
266 5 362 2589 894
267 0 367 2492 910
267 1 283 2564 909
267 2 263 2620 895
267 3 378 2336 996
267 4 369 2658 920
267 5 362 2589 890
268 0 367 2493 910
268 1 283 2565 907
268 2 263 2621 894
268 3 378 2298 995
268 4 369 2658 921
268 5 362 2597 967
269 0 367 2474 906
269 1 283 2564 907
269 2 263 2621 894
269 3 378 2318 995
269 4 369 2658 921
269 5 362 2581 965
270 0 367 2498 907
270 1 283 2563 907
270 2 263 2618 895
270 3 378 2305 995
270 4 369 2658 924
270 5 362 2514 890
271 0 367 2584 906
271 1 283 2563 907
271 2 263 2620 895
271 3 378 2319 995
271 4 369 2658 921
271 5 362 2593 965
272 0 367 2559 907
272 1 283 2564 908
272 2 263 2621 894
272 3 378 2312 995
272 4 369 2657 921
272 5 362 2558 965
273 0 367 2515 906
273 1 283 2565 907
273 2 263 2621 895
273 3 378 2344 995
273 4 369 2657 920
273 5 362 2579 890
274 0 367 2531 910
274 1 283 2563 907
274 2 263 2622 895
274 3 378 2327 995
274 4 369 2658 921
274 5 362 2588 890
275 0 367 2504 910
275 1 283 2563 907
275 2 263 2621 894
275 3 378 2308 995
275 4 369 2658 921
275 5 362 2606 890
276 0 367 2537 908
276 1 283 2562 907
276 2 263 2620 895
276 3 378 2291 995
276 4 369 2658 921
276 5 362 2536 890
277 0 367 2497 910
277 1 283 2564 907
277 2 263 2619 894
277 3 378 2343 995
277 4 369 2657 921
277 5 362 2586 890
278 0 367 2542 910
278 1 283 2564 904
278 2 263 2620 894
278 3 378 2271 995
278 4 369 2657 921
278 5 362 2575 890
279 0 367 2550 909
279 1 283 2564 908
279 2 263 2621 895
279 3 378 2329 995
279 4 369 2657 921
279 5 362 2560 890
280 0 367 2520 910
280 1 283 2564 907
280 2 263 2621 894
280 3 378 2348 995
280 4 369 2658 921
280 5 362 2562 890
281 0 367 2542 910
281 1 282 2564 907
281 2 263 2621 895
281 3 378 2298 995
281 4 369 2658 920
281 5 362 2596 890
282 0 367 2524 911
282 1 283 2564 907
282 2 263 2621 895
282 3 378 2277 995
282 4 369 2656 921
282 5 362 2556 890
283 0 367 2516 910
283 1 282 2563 907
283 2 263 2622 895
283 3 378 2290 995
283 4 369 2657 921
283 5 362 2579 966
284 0 367 2549 910
284 1 283 2563 907
284 2 263 2621 895
284 3 378 2261 995
284 4 369 2658 921
284 5 362 2604 891
285 0 367 2521 910
285 1 282 2565 907
285 2 263 2621 895
285 3 378 2351 995
285 4 369 2658 921
285 5 362 2602 966
286 0 367 2466 910
286 1 282 2564 909
286 2 263 2619 895
286 3 378 2328 995
286 4 369 2657 921
286 5 362 2587 966
287 0 367 2500 910
287 1 283 2564 904
287 2 263 2620 895
287 3 378 2326 995
287 4 369 2656 920
287 5 362 2535 966
288 0 367 2530 906
288 1 282 2564 907
288 2 263 2621 895
288 3 378 2353 995
288 4 369 2659 921
288 5 362 2596 966
289 0 367 2500 910
289 1 282 2564 907
289 2 263 2621 895
289 3 378 2310 995
289 4 369 2658 921
289 5 362 2576 890
290 0 367 2520 910
290 1 282 2563 907
290 2 263 2619 895
290 3 378 2320 995
290 4 369 2657 921
290 5 362 2593 890
291 0 367 2516 908
291 1 282 2564 909
291 2 263 2621 895
291 3 378 2368 995
291 4 369 2657 921
291 5 362 2581 967
292 0 367 2515 910
292 1 282 2563 907
292 2 263 2622 895
292 3 378 2318 995
292 4 369 2658 921
292 5 362 2590 891
293 0 367 2578 906
293 1 282 2564 907
293 2 263 2621 895
293 3 378 2327 995
293 4 369 2658 921
293 5 362 2574 891
294 0 367 2565 910
294 1 282 2565 907
294 2 263 2621 895
294 3 378 2326 996
294 4 369 2658 921
294 5 362 2612 890
295 0 367 2517 910
295 1 282 2564 907
295 2 263 2621 895
295 3 378 2331 996
295 4 369 2658 921
295 5 362 2592 966
296 0 367 2539 910
296 1 282 2564 907
296 2 263 2622 895
296 3 378 2310 995
296 4 369 2657 920
296 5 362 2535 966
297 0 367 2536 908
297 1 282 2563 907
297 2 263 2621 895
297 3 378 2318 995
297 4 369 2657 921
297 5 362 2558 967
298 0 367 2470 907
298 1 282 2563 907
298 2 263 2621 895
298 3 378 2331 995
298 4 369 2658 921
298 5 362 2619 890
299 0 367 2549 910
299 1 282 2563 907
299 2 263 2619 894
299 3 378 2313 996
299 4 369 2656 921
299 5 362 2565 966
300 0 367 2527 910
300 1 282 2564 907
300 2 263 2622 895
300 3 378 2308 996
300 4 369 2658 921
300 5 362 2533 891
301 0 367 2553 910
301 1 282 2564 907
301 2 263 2621 895
301 3 378 2288 996
301 4 369 2658 920
301 5 362 2608 966
302 0 367 2548 910
302 1 282 2564 904
302 2 263 2621 894
302 3 378 2308 995
302 4 369 2658 921
302 5 362 2619 891
303 0 367 2514 906
303 1 282 2563 907
303 2 263 2621 895
303 3 378 2331 995
303 4 369 2658 921
303 5 362 2575 965
304 0 367 2515 910
304 1 282 2565 907
304 2 263 2621 895
304 3 378 2329 995
304 4 369 2658 921
304 5 362 2599 890
305 0 366 2517 910
305 1 282 2563 907
305 2 263 2621 895
305 3 378 2323 995
305 4 369 2657 921
305 5 362 2526 967
306 0 367 2493 906
306 1 282 2563 908
306 2 263 2620 895
306 3 378 2300 995
306 4 369 2657 921
306 5 362 2595 890
307 0 367 2549 906
307 1 282 2565 907
307 2 263 2621 895
307 3 378 2266 995
307 4 369 2658 921
307 5 362 2598 890
308 0 366 2526 908
308 1 282 2564 907
308 2 263 2621 894
308 3 378 2308 995
308 4 370 2658 921
308 5 362 2609 890
309 0 366 2528 910
309 1 281 2563 907
309 2 263 2378 895
309 3 378 2336 995
309 4 370 2658 921
309 5 362 2547 966
310 0 367 2482 910
310 1 282 2563 907
310 2 263 2616 895
310 3 378 2289 995
310 4 369 2658 920
310 5 362 2604 966
311 0 366 2529 910
311 1 281 2541 907
311 2 263 2618 895
311 3 378 2355 995
311 4 369 2657 920
311 5 362 2581 967
312 0 366 2562 910
312 1 281 2464 904
312 2 263 2620 895
312 3 378 2334 995
312 4 369 2658 921
312 5 362 2561 967
313 0 367 2523 910
313 1 282 2557 907
313 2 263 2621 895
313 3 378 2314 995
313 4 369 2658 920
313 5 362 2559 966
314 0 366 2541 910
314 1 282 2508 907
314 2 263 2621 895
314 3 378 2282 995
314 4 369 2658 921
314 5 362 2584 890
315 0 366 2510 906
315 1 282 2562 907
315 2 263 2621 895
315 3 378 2274 995
315 4 369 2658 921
315 5 362 2538 967
316 0 367 2525 907
316 1 282 1672 907
316 2 263 2620 894
316 3 378 2317 995
316 4 369 2657 921
316 5 362 2609 890
317 0 366 2514 906
317 1 282 2525 904
317 2 263 2621 894
317 3 378 2308 995
317 4 369 2658 921
317 5 362 2602 966
318 0 367 2484 908
318 1 282 2082 907
318 2 264 2621 895
318 3 378 2329 995
318 4 369 2658 921
318 5 362 2599 890
319 0 367 2632 910
319 1 282 2377 907
319 2 263 2623 895
319 3 378 2291 995
319 4 369 2657 921
319 5 362 2543 966
320 0 366 2529 907
320 1 282 1737 907
320 2 263 2391 894
320 3 378 2308 995
320 4 369 2658 924
320 5 362 2613 890
321 0 367 2518 908
321 1 282 2565 907
321 2 263 18 895
321 3 378 2288 996
321 4 370 2657 921
321 5 362 2593 966
322 0 366 2498 910
322 1 282 2563 907
322 2 263 2621 895
322 3 378 2321 995
322 4 369 2657 921
322 5 362 2549 966
323 0 366 2530 907
323 1 282 2564 907
323 2 263 1456 895
323 3 378 2371 996
323 4 369 2657 920
323 5 362 2569 964
324 0 366 2502 906
324 1 283 2564 907
324 2 263 2610 895
324 3 378 2268 996
324 4 369 2658 921
324 5 362 2592 890
325 0 366 2576 910
325 1 282 2563 907
325 2 263 2621 895
325 3 378 2329 996
325 4 369 2658 921
325 5 362 2578 890
326 0 366 2626 908
326 1 283 2302 907
326 2 263 2622 895
326 3 378 2330 995
326 4 370 2658 921
326 5 362 2540 891
327 0 366 2537 910
327 1 283 17 907
327 2 263 2620 895
327 3 378 2372 996
327 4 370 2658 921
327 5 362 2600 966
328 0 366 2488 908
328 1 283 2564 907
328 2 263 2614 895
328 3 378 2349 996
328 4 369 2657 921
328 5 362 2583 966
329 0 366 2554 910
329 1 283 2561 907
329 2 263 2620 895
329 4 369 2656 921
329 5 362 2577 966
330 0 366 2488 906
330 1 284 2563 907
330 2 263 2580 895
330 3 378 2306 996
330 4 370 2658 920
330 5 362 2589 891
331 0 366 2382 910
331 1 283 2563 907
331 2 264 2620 895
331 3 378 2379 996
331 4 370 2656 920
331 5 362 2576 966
332 0 366 2462 910
332 1 283 2563 907
332 2 264 2620 895
332 3 378 2569 996
332 4 369 2657 921
332 5 362 2583 967
333 0 366 2504 906
333 1 283 2563 907
333 2 264 2620 895
333 3 378 2332 996
333 4 369 2658 921
333 5 362 2594 965
334 0 366 2529 906
334 1 283 2564 907
334 2 264 2620 895
334 3 378 2359 996
334 4 370 2658 920
334 5 362 2625 965
335 0 366 2500 906
335 1 283 2564 907
335 2 264 2620 894
335 3 378 2312 996
335 4 369 2658 921
335 5 362 2572 965
336 0 366 2571 910
336 1 282 2564 907
336 2 264 2620 895
336 3 378 2311 996
336 4 370 2658 921
336 5 362 2572 966
337 0 366 2525 906
337 1 283 2563 907
337 2 264 2201 895
337 3 378 2326 995
337 4 370 2658 921
337 5 362 2579 890
338 0 366 2513 910
338 1 283 2563 907
338 2 264 2622 895
338 3 378 2290 995
338 4 370 2657 919
338 5 362 2581 966
339 0 366 2487 908
339 1 283 2565 904
339 2 264 2596 895
339 3 378 2353 995
339 4 369 2656 921
339 5 362 2590 966
340 0 366 2516 910
340 1 283 707 907
340 2 264 2523 895
340 3 378 2256 995
340 4 370 2658 921
340 5 362 2513 965
341 0 366 2537 910
341 1 282 2554 904
341 2 264 2564 895
341 3 378 1938 995
341 4 370 2658 921
341 5 362 2614 966
342 0 366 2704 906
342 1 282 1764 907
342 2 264 2603 895
342 3 378 2359 995
342 4 370 2658 921
342 5 362 2613 890
343 0 366 2704 906
343 1 282 1518 904
343 2 264 2619 895
343 3 378 2384 995
343 4 370 2657 921
343 5 362 2605 966
344 0 366 2706 910
344 1 282 2563 907
344 2 264 2620 895
344 3 378 2339 995
344 4 369 2658 921
344 5 362 2512 966
345 0 366 2615 908
345 1 282 2564 907
345 2 264 2621 894
345 3 378 2290 995
345 4 370 2658 921
345 5 362 2574 965
346 0 366 2050 910
346 1 282 2565 907
346 2 264 2621 895
346 3 378 2315 996
346 4 370 2658 921
346 5 362 2598 890
347 0 366 2166 910
347 1 282 2563 907
347 2 264 2621 894
347 3 378 2301 995
347 4 370 2658 921
347 5 362 2526 890
348 0 366 2701 907
348 1 282 2560 907
348 2 264 2620 895
348 3 378 2318 995
348 4 370 2658 921
348 5 362 2581 966
349 0 366 2704 907
349 1 283 2561 907
349 2 264 2620 895
349 3 378 2312 995
349 4 370 2656 921
349 5 362 2668 967
350 0 366 2439 906
350 1 283 1906 907
350 2 264 2622 895
350 3 378 2312 995
350 4 369 2658 921
350 5 362 2626 965
351 0 366 2500 910
351 1 283 2564 907
351 2 264 2621 895
351 3 378 2315 995
351 4 369 2658 920
351 5 362 2603 964
352 0 366 2510 908
352 1 282 2564 904
352 2 264 2621 895
352 3 378 2302 996
352 4 370 2658 921
352 5 362 2577 966
353 0 366 2526 908
353 1 282 2564 909
353 2 264 2622 895
353 3 378 2346 996
353 4 369 2477 921
353 5 362 1896 891
354 0 366 2485 910
354 1 282 2565 907
354 2 264 2620 895
354 3 378 2329 996
354 4 369 2658 921
354 5 362 2590 967
355 0 366 2588 906
355 1 282 2564 907
355 2 264 2621 895
355 3 378 2365 996
355 4 370 2654 921
355 5 362 1551 966
356 0 366 2571 910
356 1 282 2565 908
356 2 265 2619 895
356 3 378 2279 996
356 4 369 2658 921
356 5 362 2691 966
357 0 366 2456 910
357 1 282 2564 907
357 2 265 2621 895
357 3 378 2340 996
357 4 369 2655 920
357 5 362 1439 966
358 0 366 2566 910
358 1 282 2563 907
358 2 265 2621 895
358 4 369 1805 921
358 5 363 1715 966
359 0 366 2503 910
359 1 282 2563 907
359 2 265 2621 895
359 3 378 2315 996
359 4 369 2658 922
359 5 362 1820 965
360 0 367 2492 908
360 1 282 2564 907
360 2 265 2621 895
360 3 378 2356 996
360 4 369 2513 920
360 5 362 2698 966
361 0 366 2501 908
361 1 282 2564 907
361 2 265 2621 895
361 3 378 2275 996
361 4 369 1957 921
361 5 362 1893 894
362 0 366 2503 910
362 1 283 2564 907
362 2 265 2621 895
362 3 378 2241 996
362 4 369 2032 921
362 5 363 2346 890
363 0 366 2501 907
363 1 283 2563 907
363 2 265 2622 894
363 3 378 2331 996
363 4 369 90 921
363 5 362 2692 966
364 0 366 2482 906
364 1 282 2564 909
364 2 265 2621 894
364 3 378 2337 996
364 4 369 1870 921
364 5 363 2576 966
365 0 366 2498 910
365 1 283 2564 904
365 2 265 2620 895
365 3 378 2695 997
365 4 369 2658 920
365 5 363 2538 967
366 0 366 2484 908
366 1 283 2564 907
366 2 265 2621 894
366 3 378 2531 996
366 4 370 2656 921
366 5 363 2605 966
367 0 366 2533 907
367 1 283 2564 904
367 2 265 2621 895
367 3 378 2326 996
367 4 369 2658 921
367 5 363 2461 890
368 0 366 2556 910
368 1 283 2563 907
368 2 265 2621 894
368 3 378 2058 996
368 4 369 2497 921
368 5 362 2558 966
369 0 366 2704 907
369 1 283 2565 907
369 2 265 2621 895
369 3 378 2174 996
369 4 369 2658 921
369 5 363 2420 965
370 0 366 1542 906
370 1 283 2562 907
370 2 265 2620 895
370 3 378 2323 996
370 4 369 2656 920
370 5 362 2692 966
371 0 366 1145 908
371 1 284 2114 907
371 2 265 2619 895
371 3 378 2318 996
371 4 369 2658 921
371 5 363 1639 965
372 0 366 2285 906
372 1 284 2564 907
372 2 265 2621 894
372 3 378 2283 996
372 4 370 2656 921
372 5 362 2621 890
373 0 366 2621 908
373 1 284 2219 907
373 2 265 2619 894
373 3 378 2318 996
373 4 370 2656 920
373 5 362 2519 965
374 0 366 2483 907
374 1 284 2562 907
374 2 265 2621 895
374 3 378 2331 995
374 4 370 2658 921
374 5 362 2621 965
375 0 366 2515 908
375 1 284 2485 907
375 2 265 2620 895
375 3 378 2274 996
375 4 370 2658 921
375 5 362 2526 890
376 0 366 2539 906
376 1 284 2370 907
376 2 265 2621 894
376 3 378 2312 996
376 4 370 2576 921
376 5 362 2583 966
377 0 366 2487 908
377 1 284 2564 907
377 2 265 2620 895
377 3 378 2307 996
377 4 370 2463 920
377 5 362 2550 967
378 0 366 2525 907
378 1 284 2503 907
378 2 265 2145 895
378 3 378 2318 995
378 4 370 2658 921
378 5 362 2605 967
379 0 366 2490 910
379 1 284 2564 907
379 2 265 2619 894
379 3 378 2314 996
379 4 370 2656 920
379 5 362 2567 967
380 0 366 2535 907
380 1 284 2565 907
380 2 265 2618 895
380 3 378 2283 996
380 4 370 2658 921
380 5 362 2629 966
381 0 366 2557 907
381 1 283 2562 907
381 2 265 2621 895
381 3 378 2297 996
381 4 370 2656 920
381 5 362 2539 965
382 0 366 2510 906
382 1 283 2563 907
382 2 265 2619 895
382 3 378 2283 996
382 4 370 2657 920
382 5 362 2562 891
383 0 366 2508 910
383 1 283 2564 904
383 2 265 2621 895
383 3 378 2254 996
383 4 370 2657 920
383 5 362 2570 965
384 0 366 2500 908
384 1 282 2564 907
384 2 265 2621 895
384 3 378 2389 996
384 4 370 2658 921
384 5 362 2570 894
385 0 366 2502 908
385 1 283 2564 907
385 2 265 2621 895
385 3 378 2235 997
385 4 370 2656 921
385 5 362 2587 965
386 0 366 2464 907
386 1 282 1954 907
386 2 266 2619 895
386 3 378 2473 996
386 4 370 2658 921
386 5 362 2601 966
387 0 366 2515 906
387 1 282 2564 907
387 2 266 2621 895
387 3 378 2283 997
387 4 370 2658 920
387 5 362 2599 966
388 0 366 2312 910
388 1 283 658 907
388 2 265 2398 895
388 3 378 2323 996
388 4 370 2658 921
388 5 362 2593 890
389 0 366 2553 910
389 1 282 213 907
389 2 265 2621 895
389 3 378 2297 997
389 4 370 2656 921
389 5 362 2596 966
390 0 366 1163 906
390 1 282 1442 907
390 2 265 2620 894
390 3 378 2474 996
390 4 370 2657 921
390 5 362 2603 964
391 0 366 2694 908
391 1 282 2564 907
391 2 265 2621 895
391 3 378 2231 997
391 4 370 2658 921
391 5 362 2568 890
392 0 366 2699 910
392 1 283 2478 904
392 2 264 2618 895
392 3 378 2321 996
392 4 370 2658 921
392 5 362 2466 966
393 0 366 2645 908
393 1 283 2564 904
393 2 264 1896 895
393 3 378 2321 997
393 4 370 2658 921
393 5 362 2596 891
394 0 366 2397 910
394 1 283 2135 907
394 2 264 2620 895
394 3 378 2409 996
394 4 370 2658 921
394 5 362 2559 966
395 0 366 2487 906
395 1 283 1447 907
395 2 264 2620 895
395 3 378 2307 997
395 4 370 2658 920
395 5 362 2589 966
396 0 366 2567 908
396 1 283 2563 909
396 2 264 2037 895
396 3 378 2173 997
396 4 370 2658 923
396 5 362 2621 890
397 0 366 2515 910
397 1 282 2562 904
397 2 264 2616 895
397 3 378 2371 997
397 4 370 2656 921
397 5 362 2634 965
398 0 366 1850 908
398 1 282 2563 907
398 2 264 2620 895
398 3 378 2313 997
398 4 370 2658 921
398 5 362 2698 966
399 0 366 2549 906
399 1 282 2562 904
399 2 264 2621 895
399 3 378 2183 996
399 4 370 2657 921
399 5 362 2687 966
400 0 366 2440 908
400 1 282 2172 904
400 2 264 2621 895
400 3 378 2190 996
400 4 370 2657 920
400 5 362 2698 966
401 0 366 2363 907
401 1 282 1955 907
401 2 264 2621 895
401 3 378 2359 996
401 4 370 2658 921
401 5 362 2447 890
402 0 366 2362 908
402 1 282 2524 907
402 2 264 2622 895
402 3 378 2384 996
402 4 369 2606 921
402 5 362 2615 890
403 0 366 2680 908
403 1 282 1885 907
403 2 264 2616 894
